ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Crime_Year,Month,Day,Hour,Day_of_Week,Day_Name,Month_Name,Is_Weekend,Is_Late_Night,Is_Rush_Hour,Season,Time_of_Day,Crime_Severity,District_Crime_Count,Ward_Crime_Count,Primary_Type_Encoded,Time_of_Day_Encoded,Season_Encoded,Day_Name_Encoded,Latitude_Scaled,Longitude_Scaled,KMeans_Cluster,DBSCAN_Cluster,Hierarchical_Cluster,Final_Geo_Cluster
13766074,JJ170090,2025-03-05 09:55:00,133XX S CALUMET AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,STREET,1,0,533,5,9,54,15,1180828.0,1817017.0,2025,11/02/2025 03:41:09 PM,41.653140449,-87.614017573,"(41.653140449, -87.614017573)",2025,3,5,9,2,Wednesday,March,0,0,1,Spring,Morning,4,19576,14943,30,2,1,6,-2.236548116845268,0.9178229476107834,1,-1,-1,1
13487080,JH296249,2024-06-07 13:40:00,107XX S PEORIA ST,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,1,0,2234,22,21,75,04A,1172232.0,1833333.0,2024,05/17/2025 03:40:52 PM,41.698106783,-87.644992807,"(41.698106783, -87.644992807)",2024,6,7,13,4,Friday,June,0,0,0,Summer,Afternoon,4,15725,15160,1,0,2,0,-1.716811428882155,0.3928894762084808,1,0,-1,1
13507285,JH320406,2024-06-24 16:30:00,0000X E 56TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,225,2,20,40,07,1177883.0,1867918.0,2024,05/17/2025 03:40:52 PM,41.79288636,-87.623256865,"(41.79288636, -87.623256865)",2024,6,24,16,0,Monday,June,0,0,0,Summer,Afternoon,3,26221,16470,16,0,2,1,-0.6213157757003405,0.7612458052762944,1,-1,-1,1
13423893,JH218670,2024-04-09 16:00:00,039XX W MONROE ST,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,APARTMENT,0,0,1122,11,28,26,17,1150205.0,1899372.0,2024,12/21/2024 03:40:46 PM,41.879782775,-87.72393128,"(41.879782775, -87.72393128)",2024,4,9,16,1,Tuesday,April,0,0,0,Spring,Afternoon,4,26708,22135,27,0,1,5,0.3830635212192039,-0.9448710927381964,0,-1,-1,0
13866616,JJ291720,2025-06-12 13:00:00,046XX N DAMEN AVE,0560,ASSAULT,SIMPLE,SIDEWALK,0,0,1911,19,47,4,08A,1162169.0,1931008.0,2025,11/02/2025 03:41:09 PM,41.966352538,-87.679114803,"(41.966352538, -87.679114803)",2025,6,12,13,3,Thursday,June,0,0,0,Summer,Afternoon,4,26728,5200,1,0,2,4,1.3836672595486414,-0.1853717828174622,0,-1,-1,0
13747478,JJ147060,2025-02-10 12:15:00,002XX E HURON ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,0,0,1834,18,2,8,11,1178046.0,1905133.0,2025,11/02/2025 03:41:09 PM,41.895003278,-87.62152816,"(41.895003278, -87.62152816)",2025,2,10,12,0,Monday,February,0,0,0,Winter,Afternoon,2,26914,8059,8,0,3,1,0.5589874428435383,0.7905419557648833,0,-1,-1,0
13569232,JH394369,2024-08-19 15:57:00,035XX N BROADWAY,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,1,0,1925,19,46,6,06,1171117.0,1923650.0,2024,05/17/2025 03:40:52 PM,41.945969755,-87.646431568,"(41.945969755, -87.646431568)",2024,8,19,15,0,Monday,August,0,0,0,Summer,Afternoon,2,26728,8648,29,0,2,1,1.148075891840265,0.368506970938308,0,0,-1,0
13530238,JH347874,2024-07-15 14:30:00,012XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,DEPARTMENT STORE,0,0,1233,12,28,28,08A,1168413.0,1894846.0,2024,05/17/2025 03:40:52 PM,41.866988841,-87.657205006,"(41.866988841, -87.657205006)",2024,7,15,14,0,Monday,July,0,0,0,Summer,Afternoon,4,31406,22135,1,0,2,1,0.2351867367079505,0.1859308454995535,0,-1,-1,0
13835959,JJ254952,2025-05-14 20:32:00,098XX S HALSTED ST,143A,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,PARKING LOT / GARAGE (NON RESIDENTIAL),1,0,2223,22,21,73,15,1172709.0,1839753.0,2025,11/02/2025 03:41:09 PM,41.715713748,-87.643057853,"(41.715713748, -87.643057853)",2025,5,14,20,2,Wednesday,May,0,0,0,Spring,Evening,4,15725,15160,30,1,1,6,-1.5133039409428108,0.4256809030696892,1,-1,-1,1
13559732,JH382985,2024-08-10 15:48:00,008XX E 38TH PL,0560,ASSAULT,SIMPLE,RESIDENCE,0,0,212,2,4,36,08A,1182276.0,1879784.0,2024,05/17/2025 03:40:52 PM,41.825346902,-87.606780575,"(41.825346902, -87.606780575)",2024,8,10,15,5,Saturday,August,1,0,0,Summer,Afternoon,4,26221,16349,1,0,2,2,-0.2461254257694723,1.0404674604067166,1,-1,-1,1
14027076,JJ485878,2025-07-27 13:00:00,072XX W SUMMERDALE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,1613,16,41,10,08B,1127141.0,1934717.0,2025,11/15/2025 03:40:34 PM,41.977192119,-87.807825272,"(41.977192119, -87.807825272)",2025,7,27,13,6,Sunday,July,1,0,0,Summer,Afternoon,3,17193,5862,2,0,2,3,1.5089549453948392,-2.3666122311703623,0,-1,-1,0
13715167,JJ108628,2025-01-08 08:00:00,062XX S NEWLAND AVE,0630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,0,0,812,8,13,64,05,1130951.0,1862170.0,2025,11/02/2025 03:41:09 PM,41.778047603,-87.795485755,"(41.778047603, -87.795485755)",2025,1,8,8,2,Wednesday,January,0,0,1,Winter,Morning,4,32658,5407,3,2,3,6,-0.7928273429245896,-2.157495958013587,0,-1,-1,0
13370214,JH154047,2024-02-16 00:01:00,066XX S PERRY AVE,0560,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,0,0,722,7,6,69,08A,1176542.0,1860879.0,2024,12/21/2024 03:40:46 PM,41.773600901,-87.628385732,"(41.773600901, -87.628385732)",2024,2,16,0,4,Friday,February,0,1,0,Winter,Night,4,21009,18645,1,3,3,0,-0.8442238870555078,0.6743275286082603,1,-1,-1,1
13843592,JJ264484,2025-05-22 03:08:00,090XX S BENNETT AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,0,0,413,4,8,48,06,1190425.0,1845358.0,2025,05/30/2025 03:43:19 PM,41.730686363,-87.577993909,"(41.730686363, -87.577993909)",2025,5,22,3,3,Thursday,May,0,1,0,Spring,Night,4,26927,14762,3,3,1,4,-1.340245195921582,1.5283115397599714,1,-1,-1,1
13795925,JJ206261,2025-04-03 00:00:00,038XX N CALIFORNIA AVE,0440,BATTERY,"AGGRAVATED - HANDS, FISTS, FEET, NO / MINOR INJURY",NURSING / RETIREMENT HOME,0,0,1733,17,35,16,08B,1157034.0,1925295.0,2025,11/02/2025 03:41:09 PM,41.950781768,-87.698151062,"(41.950781768, -87.698151062)",2025,4,3,0,3,Thursday,April,0,1,0,Spring,Night,3,15382,6804,2,3,1,4,1.2036948288666782,-0.5079769169507181,0,-1,-1,0
13801382,JJ212798,2024-12-29 00:00:00,041XX W WILCOX ST,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,0,0,1115,11,28,26,05,1148821.0,1899014.0,2024,11/02/2025 03:41:09 PM,41.878827237,-87.729022437,"(41.878827237, -87.729022437)",2024,12,29,0,6,Sunday,December,1,1,0,Winter,Night,4,26708,22135,3,3,3,3,0.3720190772727036,-1.031150302685797,0,-1,-1,0
13470223,JH275215,2024-05-22 20:00:00,052XX W ADAMS ST,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,0,1,1522,15,29,25,26,1141504.0,1898830.0,2024,05/17/2025 03:40:52 PM,41.878460552,-87.755893934,"(41.878460552, -87.755893934)",2024,5,22,20,2,Wednesday,May,0,0,0,Spring,Evening,1,16669,10289,22,1,1,6,0.3677808032024331,-1.486538249133252,0,-1,-1,0
13670898,JH516842,2024-11-21 20:50:00,060XX S TRIPP AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,1,1,813,8,13,65,08B,1149071.0,1864232.0,2024,11/02/2025 03:41:09 PM,41.78337586,-87.729002922,"(41.78337586, -87.729002922)",2024,11,21,20,3,Thursday,November,0,0,0,Fall,Evening,3,32658,5407,2,1,0,4,-0.7312414763561186,-1.030819584387116,0,-1,-1,0
13458670,JH261345,2024-05-13 09:14:00,040XX W CERMAK RD,2024,NARCOTICS,POSSESS - HEROIN (WHITE),STREET,1,0,1012,10,24,29,18,1149746.0,1889073.0,2024,12/21/2024 03:40:46 PM,41.851530034,-87.725884266,"(41.851530034, -87.725884266)",2024,5,13,9,0,Monday,May,0,0,1,Spring,Morning,3,20080,17130,17,2,1,1,0.0565084137198771,-0.977968105680086,0,-1,-1,0
14104884,JK142337,2026-02-04 16:25:00,0000X N STATE ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,112,1,34,32,06,1176364.0,1900537.0,2026,02/12/2026 03:51:06 PM,41.882429735,-87.627844406,"(41.882429735, -87.627844406)",2026,2,4,16,2,Wednesday,February,0,0,0,Winter,Afternoon,2,28831,13927,29,0,3,6,0.4136580149480172,0.6835013135857188,0,-1,-1,0
13607501,JH440669,2024-09-22 23:00:00,014XX S SACRAMENTO DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,PARK PROPERTY,0,1,1022,10,24,29,08B,1156220.0,1893242.0,2024,05/17/2025 03:40:52 PM,41.862842099,-87.702010464,"(41.862842099, -87.702010464)",2024,9,22,23,6,Sunday,September,1,1,0,Fall,Night,3,20080,17130,2,3,0,3,0.187257235652358,-0.5733817267868279,0,-1,-1,0
13555437,JH377175,2024-06-01 02:10:00,076XX W BALMORAL AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,UNKNOWN,0,0,1613,16,41,10,11,1124385.0,1934954.0,2024,05/17/2025 03:40:52 PM,41.97788842,-87.817955327,"(41.97788842, -87.817955327)",2024,6,1,2,5,Saturday,June,1,1,0,Summer,Night,2,17193,5862,8,3,2,2,1.51700303700854,-2.5382850242362496,0,-1,-1,0
13747346,JJ147430,2025-02-12 14:55:00,104XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,0,1,2232,22,21,73,08B,1171827.0,1835651.0,2025,11/02/2025 03:41:09 PM,41.704476605,-87.646408011,"(41.704476605, -87.646408011)",2025,2,12,14,2,Wednesday,February,0,0,0,Winter,Afternoon,3,15725,15160,2,0,3,6,-1.643186788074295,0.3689061885126256,1,-1,-1,1
13996958,JJ450712,2025-10-14 00:17:00,009XX W RANDOLPH ST,0460,BATTERY,SIMPLE,SIDEWALK,0,0,1224,12,27,28,08B,1169984.0,1901223.0,2025,11/02/2025 03:41:09 PM,41.884453697,-87.651251653,"(41.884453697, -87.651251653)",2025,10,14,0,1,Tuesday,October,0,1,0,Fall,Night,3,31406,23560,2,3,0,5,0.4370516788931555,0.2868215847517981,0,0,-1,0
13582054,JH410109,2024-08-31 19:07:00,065XX N ASHLAND AVE,0810,THEFT,OVER $500,APARTMENT,0,1,2432,24,49,1,06,1164428.0,1943452.0,2024,05/17/2025 03:40:52 PM,42.000451645,-87.670454755,"(42.000451645, -87.670454755)",2024,8,31,19,5,Saturday,August,1,0,1,Summer,Evening,2,16276,8086,29,1,2,2,1.777796719483646,-0.0386110171310289,0,-1,-1,0
13462442,JH265847,2024-05-16 13:45:00,004XX E 110TH PL,041A,BATTERY,AGGRAVATED - HANDGUN,STREET,0,0,513,5,9,49,04B,1181050.0,1831622.0,2024,05/17/2025 03:40:52 PM,41.693213639,-87.61275843,"(41.693213639, -87.61275843)",2024,5,16,13,3,Thursday,May,0,0,0,Spring,Afternoon,3,19576,14943,2,0,1,4,-1.7733681065131732,0.9391614887814902,1,-1,-1,1
14043647,JJ507296,2025-11-30 13:05:00,028XX S MICHIGAN AVE,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,0,133,1,4,35,26,1177714.0,1886173.0,2025,12/08/2025 03:43:10 PM,41.842983455,-87.623323452,"(41.842983455, -87.623323452)",2025,11,30,13,6,Sunday,November,1,0,0,Fall,Afternoon,1,28831,16349,22,0,0,3,-0.0422759493298991,0.7601173635974969,1,-1,-1,1
13692107,JH542710,2024-12-14 14:30:00,0000X S WABASH AVE,0870,THEFT,POCKET-PICKING,RESTAURANT,0,0,112,1,34,32,06,1176815.0,1900232.0,2024,05/17/2025 03:40:52 PM,41.881582612,-87.626197575,"(41.881582612, -87.626197575)",2024,12,14,14,5,Saturday,December,1,0,0,Winter,Afternoon,2,28831,13927,29,0,3,2,0.4038666696647382,0.7114099554909493,0,-1,-1,0
13732750,JJ129732,2025-01-27 02:00:00,028XX W WARREN BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,0,0,1222,12,27,27,05,1157362.0,1900225.0,2025,05/17/2025 03:40:52 PM,41.88198103,-87.697628445,"(41.88198103, -87.697628445)",2025,1,27,2,0,Monday,January,0,1,0,Winter,Night,4,31406,23560,3,3,3,1,0.4084717248987903,-0.4991201910897547,0,-1,-1,0
13840490,JJ259632,2025-05-18 13:00:00,068XX S CALUMET AVE,0560,ASSAULT,SIMPLE,STREET,0,0,322,3,6,69,08A,1179658.0,1859783.0,2025,05/26/2025 03:41:51 PM,41.770522707,-87.616996711,"(41.770522707, -87.616996711)",2025,5,18,13,6,Sunday,May,1,0,0,Spring,Afternoon,4,26103,18645,1,0,1,3,-0.8798027348768565,0.8673358632476103,1,-1,-1,1
13702487,JH555391,2024-12-26 00:36:00,002XX E ONTARIO ST,0560,ASSAULT,SIMPLE,RESTAURANT,0,0,1834,18,2,8,08A,1177893.0,1904537.0,2024,11/02/2025 03:41:09 PM,41.893371307,-87.622108226,"(41.893371307, -87.622108226)",2024,12,26,0,3,Thursday,December,0,1,0,Winter,Night,4,26914,8059,1,3,3,4,0.5401245486082841,0.78071164878411,0,-1,-1,0
14057072,JJ524000,2025-12-15 18:00:00,018XX W MONTEREY AVE,0820,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),0,0,2212,22,19,75,06,1166084.0,1830700.0,2025,12/23/2025 03:42:08 PM,41.691014016,-87.667578189,"(41.691014016, -87.667578189)",2025,12,15,18,0,Monday,December,0,0,1,Winter,Evening,2,15725,5009,29,1,3,1,-1.7987921220175034,0.0101377921950536,1,-1,-1,1
14104512,JK141916,2026-02-07 19:16:00,063XX N FAIRFIELD AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,0,0,2413,24,50,2,26,1156847.0,1941958.0,2026,02/15/2026 03:42:51 PM,41.996509711,-87.698384475,"(41.996509711, -87.698384475)",2026,2,7,19,5,Saturday,February,1,0,1,Winter,Evening,3,16276,5263,7,1,3,2,1.7322344612544702,-0.5119325382823398,0,0,-1,0
13567089,JH391822,2024-08-17 14:45:00,011XX N CLEVELAND AVE,0820,THEFT,$500 AND UNDER,APARTMENT,0,1,1823,18,27,8,06,1172668.0,1908041.0,2024,05/17/2025 03:40:52 PM,41.903103727,-87.641193768,"(41.903103727, -87.641193768)",2024,8,17,14,5,Saturday,August,1,0,0,Summer,Afternoon,2,26914,23560,29,0,2,2,0.6526152785989743,0.4572713217262006,0,0,-1,0
14038843,JJ501337,2025-11-24 21:18:00,001XX N CLARK ST,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA PLATFORM,0,0,111,1,42,32,11,1175505.0,1901602.0,2025,12/02/2025 03:43:06 PM,41.88537149,-87.630966625,"(41.88537149, -87.630966625)",2025,11,24,21,0,Monday,November,0,0,0,Fall,Evening,2,28831,17860,8,1,0,1,0.4476598528673857,0.6305894531571226,0,-1,-1,0
13540193,JH359990,2024-07-23 08:37:00,045XX W WEST END AVE,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE - YARD (FRONT / BACK),0,0,1113,11,28,26,26,1145963.0,1900587.0,2024,05/17/2025 03:40:52 PM,41.883198476,-87.739476606,"(41.883198476, -87.739476606)",2024,7,23,8,1,Tuesday,July,0,0,1,Summer,Morning,3,26708,22135,7,2,2,5,0.422543393534553,-1.2083158157468623,0,-1,-1,0
13609673,JH443080,2024-09-25 05:45:00,007XX W MARQUETTE RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,0,1,723,7,16,68,08B,1172393.0,1860440.0,2024,05/17/2025 03:40:52 PM,41.772488552,-87.643607909,"(41.772488552, -87.643607909)",2024,9,25,5,2,Wednesday,September,0,0,0,Fall,Night,3,21009,15361,2,3,0,6,-0.8570808076379303,0.416359171858787,1,-1,-1,1
13933067,JJ373191,2025-08-13 11:45:00,091XX S MARQUETTE AVE,0460,BATTERY,SIMPLE,RESIDENCE,0,0,423,4,7,48,08B,1195849.0,1844776.0,2025,11/02/2025 03:41:09 PM,41.728956971,-87.55814356,"(41.728956971, -87.55814356)",2025,8,13,11,2,Wednesday,August,0,0,0,Summer,Morning,3,26927,14294,2,2,2,6,-1.36023411630515,1.864712956747361,1,-1,-1,1
13410969,JH202730,2024-03-27 01:44:00,020XX N MILWAUKEE AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,0,0,1431,14,1,22,06,1159682.0,1913243.0,2024,12/21/2024 03:40:46 PM,41.917656022,-87.688750258,"(41.917656022, -87.688750258)",2024,3,27,1,2,Wednesday,March,0,1,0,Spring,Night,2,17945,8931,29,3,1,6,0.8208158173745538,-0.3486626506665441,0,-1,-1,0
13421000,JH215268,2024-04-06 16:00:00,060XX W ARDMORE AVE,0820,THEFT,$500 AND UNDER,RESIDENCE - GARAGE,0,0,1622,16,45,10,06,1135051.0,1938179.0,2024,12/21/2024 03:40:46 PM,41.98655531,-87.778653621,"(41.98655531, -87.778653621)",2024,4,6,16,5,Saturday,April,1,0,0,Spring,Afternoon,2,17193,5339,29,0,1,2,1.6171779968694175,-1.872243858490185,0,-1,-1,0
13498642,JH310136,2024-06-14 19:00:00,023XX N OAK PARK AVE,0810,THEFT,OVER $500,APARTMENT,0,0,2512,25,36,18,06,1130704.0,1914550.0,2024,05/17/2025 03:40:52 PM,41.921790902,-87.795187897,"(41.921790902, -87.795187897)",2024,6,14,19,4,Friday,June,0,0,1,Summer,Evening,2,24882,7764,29,1,2,0,0.8686082132661632,-2.152448195213056,0,-1,-1,0
13824728,JJ241212,2025-05-02 21:53:00,075XX S UNION AVE,0584,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,APARTMENT,0,0,621,6,17,68,26,1172940.0,1854852.0,2025,05/17/2025 03:40:52 PM,41.75714235,-87.641767458,"(41.75714235, -87.641767458)",2025,5,2,21,4,Friday,May,0,0,0,Spring,Evening,3,28615,15759,28,1,1,0,-1.0344576024704986,0.4475490680310658,1,-1,-1,1
13432549,JH228568,2024-04-14 10:45:00,052XX N LINCOLN AVE,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,0,0,2011,20,40,4,06,1158514.0,1934867.0,2024,12/21/2024 03:40:46 PM,41.977017622,-87.692447486,"(41.977017622, -87.692447486)",2024,4,14,10,6,Sunday,April,1,0,0,Spring,Morning,2,10690,5839,29,2,1,3,1.5069380477566818,-0.4113191177205073,0,-1,-1,0
13590549,JH420379,2024-09-04 12:00:00,046XX N CLIFTON AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,CTA PLATFORM,0,0,1913,19,46,3,11,1167677.0,1931000.0,2024,05/17/2025 03:40:52 PM,41.966213393,-87.658863133,"(41.966213393, -87.658863133)",2024,9,4,12,2,Wednesday,September,0,0,0,Fall,Afternoon,2,26728,8648,8,0,0,6,1.382058972747908,0.157830771674916,0,-1,-1,0
13695708,JH547124,2024-12-18 07:00:00,005XX W DEMING PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,0,0,1935,19,43,7,07,1172179.0,1917251.0,2024,11/02/2025 03:41:09 PM,41.928387232,-87.642717529,"(41.928387232, -87.642717529)",2024,12,18,7,2,Wednesday,December,0,0,1,Winter,Morning,3,26728,5771,16,2,3,6,0.9448509131249502,0.4314483319364131,0,-1,-1,0
14041438,JJ504465,2025-11-27 22:50:00,071XX S NORMAL BLVD,0520,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,RESIDENCE,0,1,732,7,6,68,04A,1174198.0,1857479.0,2025,12/05/2025 03:53:08 PM,41.76432331,-87.637079178,"(41.76432331, -87.637079178)",2025,11,27,22,3,Thursday,November,0,1,0,Fall,Night,4,21009,18645,1,3,0,4,-0.9514575436532692,0.5270007711339975,1,-1,-1,1
13983739,JJ434878,2025-09-30 21:45:00,006XX N ALBANY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,1,1221,12,27,23,14,1155598.0,1904090.0,2025,11/02/2025 03:41:09 PM,41.892622637,-87.704001773,"(41.892622637, -87.704001773)",2025,9,30,21,1,Tuesday,September,0,0,0,Fall,Evening,3,31406,23560,5,1,0,5,0.531471157691929,-0.6071281948847661,0,-1,-1,0
13969507,JJ417778,2025-07-15 00:00:00,076XX S BISHOP ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,0,0,612,6,17,71,05,1167885.0,1854010.0,2025,11/02/2025 03:41:09 PM,41.754941804,-87.660317381,"(41.754941804, -87.660317381)",2025,7,15,0,1,Tuesday,July,0,1,0,Summer,Night,4,28615,15759,3,3,2,5,-1.0598922863331588,0.133185810125284,1,-1,-1,1
13749978,JJ150984,2025-02-15 09:00:00,114XX S INDIANA AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,0,0,531,5,9,49,06,1179620.0,1828990.0,2025,11/02/2025 03:41:09 PM,41.686023764,-87.618073932,"(41.686023764, -87.618073932)",2025,2,15,9,5,Saturday,February,1,0,1,Winter,Morning,2,19576,14943,29,2,3,2,-1.8564712080328465,0.8490803317801492,1,-1,-1,1
13755039,JJ157137,2025-02-21 15:45:00,101XX S VAN VLISSINGEN RD,1780,OFFENSE INVOLVING CHILDREN,OTHER OFFENSE,RESIDENCE,0,1,431,4,7,51,20,1192627.0,1838207.0,2025,11/02/2025 03:41:09 PM,41.711010007,-87.570159609,"(41.711010007, -87.570159609)",2025,2,21,15,4,Friday,February,0,0,0,Winter,Afternoon,2,26927,14294,20,0,3,0,-1.5676714321502616,1.6610784559035925,1,-1,-1,1
14089484,JK123200,2026-01-17 14:30:00,042XX S STATE ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,APARTMENT,0,0,213,2,3,38,26,1176980.0,1876853.0,2026,01/25/2026 03:41:22 PM,41.817425246,-87.626298514,"(41.817425246, -87.626298514)",2026,1,17,14,5,Saturday,January,1,0,0,Winter,Afternoon,1,26221,13140,22,0,3,2,-0.3376867092092852,0.709699354703695,1,-1,-1,1
13950454,JJ394280,2025-08-29 11:30:00,018XX N CALIFORNIA AVE,0820,THEFT,$500 AND UNDER,APARTMENT,0,0,1421,14,1,22,06,1157411.0,1912186.0,2025,11/02/2025 03:41:09 PM,41.914802066,-87.697122815,"(41.914802066, -87.697122815)",2025,8,29,11,4,Friday,August,0,0,0,Summer,Morning,2,17945,8931,29,2,2,0,0.7878287911465803,-0.4905513418229978,0,-1,-1,0
13745773,JJ145697,2025-02-10 23:50:00,079XX S DREXEL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,624,6,8,44,14,1183612.0,1852466.0,2025,11/02/2025 03:41:09 PM,41.750352846,-87.602730854,"(41.750352846, -87.602730854)",2025,2,10,23,0,Monday,February,0,1,0,Winter,Night,3,28615,14762,5,3,3,1,-1.112933075295884,1.1090975828697696,1,-1,-1,1
14104321,JK141677,2026-02-07 16:10:00,002XX E 131ST PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,0,0,533,5,9,54,14,1180361.0,1818219.0,2026,02/15/2026 03:42:51 PM,41.656449608,-87.61568967,"(41.656449608, -87.61568967)",2026,2,7,16,5,Saturday,February,1,0,0,Winter,Afternoon,3,19576,14943,5,0,3,2,-2.1982996944009257,0.8894861259186632,1,1,-1,1
13923004,JJ361057,2025-08-04 02:00:00,076XX S ST LAWRENCE AVE,0560,ASSAULT,SIMPLE,RESIDENCE,0,0,624,6,6,69,08A,1181557.0,1854516.0,2025,08/12/2025 03:49:27 PM,41.756025905,-87.610198098,"(41.756025905, -87.610198098)",2025,8,4,2,0,Monday,August,0,1,0,Summer,Night,4,28615,18645,1,3,2,1,-1.0473618660600867,0.9825511195007745,1,-1,-1,1
13522914,JH339179,2024-06-04 02:33:00,032XX E 92ND ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,RESIDENCE,0,0,424,4,10,46,26,1199430.0,1844577.0,2024,05/17/2025 03:40:52 PM,41.728321653,-87.545032483,"(41.728321653, -87.545032483)",2024,6,4,2,1,Tuesday,June,0,1,0,Summer,Night,1,26927,10536,22,3,2,5,-1.367577344977596,2.08690476209212,1,-1,-1,1
13715783,JJ109396,2024-11-10 04:00:00,065XX S ROCKWELL ST,0810,THEFT,OVER $500,STREET,0,0,831,8,16,66,06,1160167.0,1861150.0,2024,11/02/2025 03:41:09 PM,41.774697213,-87.688405633,"(41.774697213, -87.688405633)",2024,11,10,4,6,Sunday,November,1,0,0,Fall,Night,2,32658,15361,29,3,0,3,-0.8315523277539443,-0.3428223332832971,1,-1,-1,1
13685219,JH533441,2024-12-06 21:20:00,047XX N MILWAUKEE AVE,0460,BATTERY,SIMPLE,STREET,0,0,1623,16,45,15,08B,1140319.0,1930860.0,2024,05/17/2025 03:40:52 PM,41.96637612,-87.759458005,"(41.96637612, -87.759458005)",2024,12,6,21,4,Friday,December,0,0,0,Winter,Evening,3,17193,5339,2,1,3,0,1.3839398285904958,-1.5469381209261264,0,0,-1,0
13706982,JH560713,2024-12-30 19:40:00,001XX N MICHIGAN AVE,1220,DECEPTIVE PRACTICE,THEFT OF LOST / MISLAID PROPERTY,SIDEWALK,0,0,114,1,34,32,11,1177270.0,1901551.0,2024,11/02/2025 03:41:09 PM,41.885191719,-87.624486846,"(41.885191719, -87.624486846)",2024,12,30,19,0,Monday,December,0,0,1,Winter,Evening,2,28831,13927,8,1,3,1,0.4455819964841779,0.7404014689240309,0,-1,-1,0
13967627,JJ415489,2025-09-15 15:01:00,105XX S MICHIGAN AVE,1710,OFFENSE INVOLVING CHILDREN,ENDANGERING LIFE / HEALTH OF CHILD,SIDEWALK,0,1,512,5,9,49,20,1178847.0,1835072.0,2025,11/02/2025 03:41:09 PM,41.702731213,-87.620719509,"(41.702731213, -87.620719509)",2025,9,15,15,0,Monday,September,0,0,0,Fall,Afternoon,2,19576,14943,20,0,0,1,-1.6633606420798093,0.8042460645565362,1,-1,-1,1
13834006,JJ252524,2025-05-13 00:32:00,052XX S HERMITAGE AVE,2022,NARCOTICS,POSSESS - COCAINE,SIDEWALK,1,0,932,9,16,61,18,1165569.0,1869874.0,2025,05/21/2025 03:42:47 PM,41.798524091,-87.668355332,"(41.798524091, -87.668355332)",2025,5,13,0,1,Tuesday,May,0,1,0,Spring,Night,3,22009,15361,17,3,1,5,-0.5561528999015934,-0.0030323544056165,1,-1,-1,1
